SEGNAME,STORET ID,StudyName,Station comments,ColDateTime,SampleType,SampleID,Analyte name,Calculated concentration,Units,Dilution Factor,Procedure code,Less than,Qualifier codes,Sample detection limit,Sigma,MDL,MLQ,PQL,Notes,Validation Code,Validation Code Comments,Lab ID,pH,EC,temperature,DO,DOsat,turbidity,Salinity,Sample Medium,Collection Method,Sample Type
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Aluminum,0.0100,mg/L,1,200.8,TRUE,,0.01,0,0.00093,0.00292,0.01,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Antimony,0.0010,mg/L,1,200.8,TRUE,,0.001,0,0.00013,0.00041,0.001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Arsenic,0.0010,mg/L,1,200.8,TRUE,,0.001,0,0.00032,0.00102,0.001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Barium,0.1000,mg/L,1,200.8,TRUE,,0.1,0,0.00115,0.0036,0.100000001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Beryllium,0.0010,mg/L,1,200.8,TRUE,,0.001,0,0.00028,0.00088,0.001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Boron,0.1000,mg/L,1,200.7,TRUE,,0.100000001,0,0.00212,0.00665,0.100000001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Metals (dissolved),2429229,Cadmium,0.0010,mg/L,1,200.8,TRUE,,0.001,0,0.00013,0.0004,0.001,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
Rio Fernando de Taos (Tienditas Creek to headwaters),28RFerna031.7,Upper Rio Grande (2009) -- VV but not STORET,Rio Fernando de Taos at Hwy 64 bridge - 28RFerna031.7,9/22/2009,Ions (full suite),2429226,Sodium,7.4000,mG/L,1,200.7,FALSE,,1,0,0.365999997,0.370700002,1,,,,,8.210000038,166,7.269999981,8.699999809,100.3000031,5.5,0.079999998,Water,Grab,Ambient
,,,,,,,,,,,,,,,,,,,,,,SLD,,,18,,,,,Ambient,Grab,Water
,,,,,,,,,,,,,,,,,,,,,,SLD,,,,,,,,Ambient,Grab,Water
